Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
sonata,soul,LSTM,FCN,PGD,0.3,0.2742616033755274,0.1077586206896552
sonata,soul,LSTM,FCN,RFGSM,0.1,0.2759493670886076,0.13327105306046422
sonata,soul,LSTM,FCN,RFGSM,0.2,0.2759493670886076,0.13327105306046422
sonata,soul,LSTM,FCN,RFGSM,0.3,0.2751054852320675,0.13226710947001974
sonata,soul,LSTM,CNN,BIM,0.1,0.5333333333333333,0.44028401656216976
sonata,soul,LSTM,CNN,BIM,0.2,0.5333333333333333,0.44028401656216976
sonata,soul,LSTM,CNN,BIM,0.3,0.5333333333333333,0.44028401656216976
sonata,soul,LSTM,CNN,FGSM,0.1,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,CNN,FGSM,0.2,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,CNN,FGSM,0.3,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,CNN,PGD,0.1,0.28860759493670884,0.14423580768454067
sonata,soul,LSTM,CNN,PGD,0.2,0.2751054852320675,0.11195652173913043
sonata,soul,LSTM,CNN,PGD,0.3,0.2742616033755274,0.10768721007289597
sonata,soul,LSTM,CNN,RFGSM,0.1,0.3232067510548523,0.2079833191611587
sonata,soul,LSTM,CNN,RFGSM,0.2,0.32742616033755273,0.2159721080271642
sonata,soul,LSTM,CNN,RFGSM,0.3,0.3232067510548523,0.20887285220376656
sonata,soul,LSTM,LSTM,BIM,0.1,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,LSTM,BIM,0.2,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,LSTM,BIM,0.3,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,LSTM,FGSM,0.1,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,LSTM,FGSM,0.2,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,LSTM,FGSM,0.3,0.2742616033755274,0.1076158940397351
sonata,soul,LSTM,LSTM,PGD,0.1,0.2742616033755274,0.1311541565778854
sonata,soul,LSTM,LSTM,PGD,0.2,0.2742616033755274,0.1113776559287183
sonata,soul,LSTM,LSTM,PGD,0.3,0.2742616033755274,0.10783012607830125
sonata,soul,LSTM,LSTM,RFGSM,0.1,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,LSTM,RFGSM,0.2,0.2742616033755274,0.13126009693053312
sonata,soul,LSTM,LSTM,RFGSM,0.3,0.2742616033755274,0.13126009693053312
sonata,spark,FCN,FCN,BIM,0.1,0.5096774193548387,0.3961884696418311
sonata,spark,FCN,FCN,BIM,0.2,0.5096774193548387,0.3961884696418311
sonata,spark,FCN,FCN,BIM,0.3,0.5096774193548387,0.3961884696418311
sonata,spark,FCN,FCN,FGSM,0.1,0.5043010752688172,0.38586457266014207
sonata,spark,FCN,FCN,FGSM,0.2,0.4978494623655914,0.37295973884657235
sonata,spark,FCN,FCN,FGSM,0.3,0.4978494623655914,0.37295973884657235
sonata,spark,FCN,FCN,PGD,0.1,0.5010752688172043,0.3818960809845844
sonata,spark,FCN,FCN,PGD,0.2,0.42258064516129035,0.32426901639175365
sonata,spark,FCN,FCN,PGD,0.3,0.26559139784946234,0.14043289065867526
sonata,spark,FCN,FCN,RFGSM,0.1,0.5064516129032258,0.39003951701427003
sonata,spark,FCN,FCN,RFGSM,0.2,0.5064516129032258,0.39003951701427003
sonata,spark,FCN,FCN,RFGSM,0.3,0.5064516129032258,0.39003951701427003
sonata,spark,FCN,CNN,BIM,0.1,0.5623655913978495,0.48396663133840917
sonata,spark,FCN,CNN,BIM,0.2,0.5623655913978495,0.48396663133840917
sonata,spark,FCN,CNN,BIM,0.3,0.5623655913978495,0.48396663133840917
sonata,spark,FCN,CNN,FGSM,0.1,0.5043010752688172,0.42058668076109934
sonata,spark,FCN,CNN,FGSM,0.2,0.4978494623655914,0.41282420749279536
sonata,spark,FCN,CNN,FGSM,0.3,0.4978494623655914,0.37295973884657235
sonata,spark,FCN,CNN,PGD,0.1,0.5311827956989247,0.4422305993115123
sonata,spark,FCN,CNN,PGD,0.2,0.4989247311827957,0.3820351670079797
sonata,spark,FCN,CNN,PGD,0.3,0.4612903225806452,0.35025853775853777
sonata,spark,FCN,CNN,RFGSM,0.1,0.5602150537634408,0.48049094010507876
sonata,spark,FCN,CNN,RFGSM,0.2,0.5612903225806452,0.4809590015398253
sonata,spark,FCN,CNN,RFGSM,0.3,0.5623655913978495,0.48274180374170916
sonata,spark,FCN,LSTM,BIM,0.1,0.5440860215053763,0.4540551378446115
sonata,spark,FCN,LSTM,BIM,0.2,0.5440860215053763,0.4540551378446115
sonata,spark,FCN,LSTM,BIM,0.3,0.5440860215053763,0.4540551378446115
sonata,spark,FCN,LSTM,FGSM,0.1,0.5387096774193548,0.44424297330680496
sonata,spark,FCN,LSTM,FGSM,0.2,0.5086021505376344,0.38857076847565586
sonata,spark,FCN,LSTM,FGSM,0.3,0.4989247311827957,0.36881801290560856
sonata,spark,FCN,LSTM,PGD,0.1,0.5010752688172043,0.3864646812984954
sonata,spark,FCN,LSTM,PGD,0.2,0.4881720430107527,0.368254972239792
sonata,spark,FCN,LSTM,PGD,0.3,0.310752688172043,0.20847985347985346
sonata,spark,FCN,LSTM,RFGSM,0.1,0.535483870967742,0.440202605956472
sonata,spark,FCN,LSTM,RFGSM,0.2,0.535483870967742,0.44026622760506784
sonata,spark,FCN,LSTM,RFGSM,0.3,0.535483870967742,0.4397574597719106
sonata,spark,CNN,FCN,BIM,0.1,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,FCN,BIM,0.2,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,FCN,BIM,0.3,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,FCN,FGSM,0.1,0.6193548387096774,0.5419060478366668
sonata,spark,CNN,FCN,FGSM,0.2,0.5924731182795699,0.5157479261439657
sonata,spark,CNN,FCN,FGSM,0.3,0.5763440860215053,0.4995571658615137
sonata,spark,CNN,FCN,PGD,0.1,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,FCN,PGD,0.2,0.6075268817204301,0.5305093098370779
sonata,spark,CNN,FCN,PGD,0.3,0.5946236559139785,0.5178760388552677
sonata,spark,CNN,FCN,RFGSM,0.1,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,FCN,RFGSM,0.2,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,FCN,RFGSM,0.3,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,CNN,BIM,0.1,0.6172043010752688,0.5398458041273213
sonata,spark,CNN,CNN,BIM,0.2,0.6172043010752688,0.5398458041273213
sonata,spark,CNN,CNN,BIM,0.3,0.6172043010752688,0.5398458041273213
sonata,spark,CNN,CNN,FGSM,0.1,0.621505376344086,0.5439613268521981
sonata,spark,CNN,CNN,FGSM,0.2,0.6053763440860215,0.528419111752445
sonata,spark,CNN,CNN,FGSM,0.3,0.3021505376344086,0.1816774261271191
sonata,spark,CNN,CNN,PGD,0.1,0.6150537634408603,0.5377804487179487
sonata,spark,CNN,CNN,PGD,0.2,0.6053763440860215,0.528419111752445
sonata,spark,CNN,CNN,PGD,0.3,0.5913978494623656,0.5151380989420062
sonata,spark,CNN,CNN,RFGSM,0.1,0.6161290322580645,0.5388137746017425
sonata,spark,CNN,CNN,RFGSM,0.2,0.6182795698924731,0.5408765557395439
sonata,spark,CNN,CNN,RFGSM,0.3,0.6161290322580645,0.5388137746017425
sonata,spark,CNN,LSTM,BIM,0.1,0.6182795698924731,0.5408765557395439
sonata,spark,CNN,LSTM,BIM,0.2,0.6182795698924731,0.5408765557395439
sonata,spark,CNN,LSTM,BIM,0.3,0.6182795698924731,0.5408765557395439
sonata,spark,CNN,LSTM,FGSM,0.1,0.6118279569892473,0.5346725077465542
sonata,spark,CNN,LSTM,FGSM,0.2,0.5903225806451613,0.5136129485105168
sonata,spark,CNN,LSTM,FGSM,0.3,0.5741935483870968,0.4966732473325698
sonata,spark,CNN,LSTM,PGD,0.1,0.6161290322580645,0.5388137746017425
sonata,spark,CNN,LSTM,PGD,0.2,0.6043010752688172,0.5273717967752471
sonata,spark,CNN,LSTM,PGD,0.3,0.5860215053763441,0.5093217614914818
sonata,spark,CNN,LSTM,RFGSM,0.1,0.6172043010752688,0.5398458041273213
sonata,spark,CNN,LSTM,RFGSM,0.2,0.6161290322580645,0.5388137746017425
sonata,spark,CNN,LSTM,RFGSM,0.3,0.6172043010752688,0.5398458041273213
sonata,spark,LSTM,FCN,BIM,0.1,0.5086021505376344,0.3941537010843942
sonata,spark,LSTM,FCN,BIM,0.2,0.5086021505376344,0.3941537010843942
sonata,spark,LSTM,FCN,BIM,0.3,0.5086021505376344,0.3941537010843942
sonata,spark,LSTM,FCN,FGSM,0.1,0.5118279569892473,0.4002142578885859
