Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
soul,soul,CNN,LSTM,BIM,0.3,0.729957805907173,0.671738847704513
soul,soul,CNN,LSTM,FGSM,0.1,0.7291139240506329,0.670670859973265
soul,soul,CNN,LSTM,FGSM,0.2,0.7206751054852321,0.6623792873792874
soul,soul,CNN,LSTM,FGSM,0.3,0.6691983122362869,0.6209061668020397
soul,soul,CNN,LSTM,PGD,0.1,0.729957805907173,0.671738847704513
soul,soul,CNN,LSTM,PGD,0.2,0.7316455696202532,0.6750582977069568
soul,soul,CNN,LSTM,PGD,0.3,0.7308016877637131,0.673907953560912
soul,soul,CNN,LSTM,RFGSM,0.1,0.729957805907173,0.6714726996781691
soul,soul,CNN,LSTM,RFGSM,0.2,0.729957805907173,0.671738847704513
soul,soul,CNN,LSTM,RFGSM,0.3,0.729957805907173,0.671738847704513
soul,soul,LSTM,FCN,BIM,0.1,0.9409282700421941,0.9440547118550194
soul,soul,LSTM,FCN,BIM,0.2,0.9409282700421941,0.9440547118550194
soul,soul,LSTM,FCN,BIM,0.3,0.9409282700421941,0.9440547118550194
soul,soul,LSTM,FCN,FGSM,0.1,0.9350210970464135,0.9382107297277738
soul,soul,LSTM,FCN,FGSM,0.2,0.9215189873417722,0.9251195844246493
soul,soul,LSTM,FCN,FGSM,0.3,0.2776371308016878,0.22246718638173102
soul,soul,LSTM,FCN,PGD,0.1,0.9426160337552743,0.9456792697920332
soul,soul,LSTM,FCN,PGD,0.2,0.940084388185654,0.9432714534795686
soul,soul,LSTM,FCN,PGD,0.3,0.890295358649789,0.8967207463468985
soul,soul,LSTM,FCN,RFGSM,0.1,0.9417721518987342,0.9448673327951502
soul,soul,LSTM,FCN,RFGSM,0.2,0.9417721518987342,0.9448673327951502
soul,soul,LSTM,FCN,RFGSM,0.3,0.9417721518987342,0.9448673327951502
soul,soul,LSTM,CNN,BIM,0.1,0.950210970464135,0.9529167777042611
soul,soul,LSTM,CNN,BIM,0.2,0.950210970464135,0.9529167777042611
soul,soul,LSTM,CNN,BIM,0.3,0.950210970464135,0.9529167777042611
soul,soul,LSTM,CNN,FGSM,0.1,0.9493670886075949,0.9521516770659231
soul,soul,LSTM,CNN,FGSM,0.2,0.9493670886075949,0.9521736601173267
soul,soul,LSTM,CNN,FGSM,0.3,0.8388185654008439,0.8384553161767103
soul,soul,LSTM,CNN,PGD,0.1,0.9485232067510548,0.9513048192587998
soul,soul,LSTM,CNN,PGD,0.2,0.9552742616033755,0.9577849040132603
soul,soul,LSTM,CNN,PGD,0.3,0.9265822784810127,0.930666492965297
soul,soul,LSTM,CNN,RFGSM,0.1,0.9476793248945148,0.9504979937902122
soul,soul,LSTM,CNN,RFGSM,0.2,0.9485232067510548,0.9513048192587998
soul,soul,LSTM,CNN,RFGSM,0.3,0.9485232067510548,0.9513048192587998
soul,soul,LSTM,LSTM,BIM,0.1,0.9409282700421941,0.9439441939807481
soul,soul,LSTM,LSTM,BIM,0.2,0.9409282700421941,0.9439441939807481
soul,soul,LSTM,LSTM,BIM,0.3,0.9409282700421941,0.9439441939807481
soul,soul,LSTM,LSTM,FGSM,0.1,0.9341772151898734,0.9373961449354615
soul,soul,LSTM,LSTM,FGSM,0.2,0.9130801687763713,0.9170685970641141
soul,soul,LSTM,LSTM,FGSM,0.3,0.25569620253164554,0.1752507280657639
soul,soul,LSTM,LSTM,PGD,0.1,0.940084388185654,0.9431299073257144
soul,soul,LSTM,LSTM,PGD,0.2,0.9375527426160337,0.9406827627446118
soul,soul,LSTM,LSTM,PGD,0.3,0.9139240506329114,0.9169265314562298
soul,soul,LSTM,LSTM,RFGSM,0.1,0.9409282700421941,0.9439441939807481
soul,soul,LSTM,LSTM,RFGSM,0.2,0.9426160337552743,0.9455707025948837
soul,soul,LSTM,LSTM,RFGSM,0.3,0.9417721518987342,0.9447577881063746
soul,spark,FCN,FCN,BIM,0.1,0.5333333333333333,0.5311162670357438
soul,spark,FCN,FCN,BIM,0.2,0.5333333333333333,0.5311162670357438
soul,spark,FCN,FCN,BIM,0.3,0.5333333333333333,0.5311162670357438
soul,spark,FCN,FCN,FGSM,0.1,0.5344086021505376,0.536138978469599
soul,spark,FCN,FCN,FGSM,0.2,0.5172043010752688,0.5131736815806488
soul,spark,FCN,FCN,FGSM,0.3,0.5150537634408602,0.48893711842020193
soul,spark,FCN,FCN,PGD,0.1,0.535483870967742,0.5345868034404119
soul,spark,FCN,FCN,PGD,0.2,0.5268817204301075,0.5264367929528542
soul,spark,FCN,FCN,PGD,0.3,0.5172043010752688,0.511055979901395
soul,spark,FCN,FCN,RFGSM,0.1,0.5311827956989247,0.5299648911535831
soul,spark,FCN,FCN,RFGSM,0.2,0.5301075268817205,0.5289309230537468
soul,spark,FCN,FCN,RFGSM,0.3,0.5301075268817205,0.5289309230537468
soul,spark,FCN,CNN,BIM,0.1,0.5311827956989247,0.5332153270580293
soul,spark,FCN,CNN,BIM,0.2,0.5311827956989247,0.5332153270580293
soul,spark,FCN,CNN,BIM,0.3,0.5311827956989247,0.5332153270580293
soul,spark,FCN,CNN,FGSM,0.1,0.5301075268817205,0.5315457904591172
soul,spark,FCN,CNN,FGSM,0.2,0.5043010752688172,0.5197558353415503
soul,spark,FCN,CNN,FGSM,0.3,0.4612903225806452,0.4941863460270359
soul,spark,FCN,CNN,PGD,0.1,0.5376344086021505,0.5398515609904951
soul,spark,FCN,CNN,PGD,0.2,0.532258064516129,0.5360390690330397
soul,spark,FCN,CNN,PGD,0.3,0.5387096774193548,0.536654007511796
soul,spark,FCN,CNN,RFGSM,0.1,0.5333333333333333,0.5357495732220277
soul,spark,FCN,CNN,RFGSM,0.2,0.5311827956989247,0.5341702131807662
soul,spark,FCN,CNN,RFGSM,0.3,0.5311827956989247,0.5341702131807662
soul,spark,FCN,LSTM,BIM,0.1,0.5333333333333333,0.5336410421284008
soul,spark,FCN,LSTM,BIM,0.2,0.5333333333333333,0.5336410421284008
soul,spark,FCN,LSTM,BIM,0.3,0.5333333333333333,0.5336410421284008
soul,spark,FCN,LSTM,FGSM,0.1,0.5279569892473118,0.5300987981395776
soul,spark,FCN,LSTM,FGSM,0.2,0.5010752688172043,0.4982665930831494
soul,spark,FCN,LSTM,FGSM,0.3,0.20967741935483872,0.18909269007597057
soul,spark,FCN,LSTM,PGD,0.1,0.5344086021505376,0.5355619617264129
soul,spark,FCN,LSTM,PGD,0.2,0.5333333333333333,0.5329988966832663
soul,spark,FCN,LSTM,PGD,0.3,0.5236559139784946,0.5193970838975496
soul,spark,FCN,LSTM,RFGSM,0.1,0.5311827956989247,0.5324824925647315
soul,spark,FCN,LSTM,RFGSM,0.2,0.5301075268817205,0.5319005066684731
soul,spark,FCN,LSTM,RFGSM,0.3,0.5333333333333333,0.5336410421284008
soul,spark,CNN,FCN,BIM,0.1,0.45161290322580644,0.4038637600831395
soul,spark,CNN,FCN,BIM,0.2,0.45161290322580644,0.4038637600831395
soul,spark,CNN,FCN,BIM,0.3,0.45161290322580644,0.4038637600831395
soul,spark,CNN,FCN,FGSM,0.1,0.4483870967741935,0.4005906891359536
soul,spark,CNN,FCN,FGSM,0.2,0.44086021505376344,0.4006538791391243
soul,spark,CNN,FCN,FGSM,0.3,0.4129032258064516,0.38112772534729306
soul,spark,CNN,FCN,PGD,0.1,0.45268817204301076,0.4043996837514979
soul,spark,CNN,FCN,PGD,0.2,0.44946236559139785,0.4027870846052664
soul,spark,CNN,FCN,PGD,0.3,0.443010752688172,0.39836069644329236
soul,spark,CNN,FCN,RFGSM,0.1,0.45268817204301076,0.4043996837514979
soul,spark,CNN,FCN,RFGSM,0.2,0.45268817204301076,0.4043996837514979
